filename,material,label,pitch_mean,pitch_std,spectral_centroid_mean,spectral_centroid_std,energy_mean,energy_std,zcr_mean,zcr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta_mfcc_13_mean,delta_mfcc_13_std
paper_half4.m4a,paper,half,631.4263897768799,561.1347947559505,2164.030066394728,727.8560436309158,0.02501271851360798,0.022455450147390366,0.1433038449754902,0.08327941853201913,-305.9512939453125,191.94229125976562,90.36685180664062,20.455322265625,-11.355104446411133,36.11399459838867,10.776908874511719,10.986472129821777,-20.694639205932617,20.248292922973633,13.485699653625488,13.135430335998535,4.635537624359131,9.164594650268555,-1.047677993774414,7.006163597106934,-2.4036288261413574,5.811230659484863,9.532230377197266,7.297628879547119,-11.78860092163086,13.440271377563477,0.13337193429470062,9.603031158447266,-0.5236815810203552,5.631349563598633,1.9285352230072021,5.154400825500488,0.23906755447387695,2.4315128326416016,-0.24387022852897644,2.072152853012085,-0.07543614506721497,1.3470827341079712,-0.15180081129074097,1.067415714263916,0.06214315816760063,1.3133493661880493,0.01003293041139841,0.9815753102302551,-0.016224894672632217,0.8701777458190918,-0.02856931835412979,0.8064669370651245,0.03338533267378807,0.9749489426612854,-0.05417093634605408,0.778534471988678,0.025078896433115005,0.872566282749176,0.006400005426257849,0.768390417098999
paper_half5.m4a,paper,half,719.4515443538096,507.15760867864174,2318.418616137435,564.4252668124736,0.028088383376598358,0.018478335812687874,0.15106201171875,0.0640594160911874,-261.75274658203125,165.80604553222656,88.50286865234375,16.427303314208984,-21.58122444152832,31.34080696105957,6.963512897491455,13.444730758666992,-23.264450073242188,16.89573097229004,15.517340660095215,13.151663780212402,5.256110191345215,10.97423267364502,0.7133380770683289,7.105757713317871,-5.808255195617676,6.508366584777832,8.635279655456543,5.972833633422852,-15.041024208068848,12.398767471313477,-1.6249253749847412,9.79121208190918,-1.809723973274231,7.1202898025512695,1.8152002096176147,6.114307403564453,0.24423110485076904,2.7251667976379395,-0.26207756996154785,2.359762191772461,-0.0409708209335804,1.8963690996170044,-0.12138526886701584,1.2847390174865723,0.04145948961377144,1.3201905488967896,-0.02133561298251152,1.0784130096435547,-0.05313975363969803,1.010974645614624,-0.052492834627628326,0.8888625502586365,0.06278195977210999,0.8628131151199341,-0.02059752680361271,0.9571745991706848,0.03138532117009163,0.8108775615692139,-0.018671704456210136,0.7798511981964111
thermos_full⁠1.m4a,thermos,full,418.00821024103055,419.6682998931389,2504.196406273331,530.6099324222906,0.024419769644737244,0.01596066728234291,0.16081728057310468,0.06566373629456086,-287.1564636230469,191.11097717285156,80.62638092041016,19.538522720336914,-17.7130184173584,28.39308738708496,10.350040435791016,8.021819114685059,-26.490846633911133,19.578140258789062,13.6821928024292,7.873419284820557,0.9733411073684692,8.879444122314453,-7.723981857299805,10.013739585876465,-12.09959888458252,13.178689956665039,17.553606033325195,8.735623359680176,-1.1042025089263916,7.514342308044434,3.496457815170288,6.144188404083252,-0.27713194489479065,6.601315021514893,1.8788763284683228,5.755847454071045,0.33592697978019714,2.682330369949341,-0.1613873839378357,2.0495569705963135,-0.02004801481962204,1.549540638923645,-0.11935492604970932,1.0856226682662964,0.06419927626848221,1.3904931545257568,-0.02531064674258232,0.9356722235679626,-0.09514663368463516,1.226072907447815,-0.11301572620868683,1.0691003799438477,0.08318886160850525,0.9144513010978699,0.035884883254766464,0.9720593690872192,0.04033861681818962,0.7696837186813354,0.0018521181773394346,0.9050812721252441
thermos_full⁠2.m4a,thermos,full,398.7801914020196,372.8235524341059,2557.0999909936204,513.9382614400621,0.025892889127135277,0.01601703092455864,0.16996974571078433,0.072436557716726,-281.0363464355469,195.46206665039062,80.59349060058594,19.054380416870117,-19.487573623657227,23.02386474609375,13.28796672821045,9.28095817565918,-26.331546783447266,22.533369064331055,13.699386596679688,8.082423210144043,2.2528486251831055,12.319403648376465,-6.8109307289123535,9.682914733886719,-12.210222244262695,11.853344917297363,13.9641752243042,9.036885261535645,0.08310187608003616,5.947417736053467,3.8560330867767334,5.586972236633301,1.5594754219055176,7.410701751708984,2.112326145172119,6.539059638977051,0.16050219535827637,2.4288041591644287,-0.2552776634693146,2.4185633659362793,0.013682374730706215,1.67250657081604,-0.22203010320663452,1.4979679584503174,0.023741284385323524,1.1760057210922241,-0.019657891243696213,1.0997563600540161,-0.04569006711244583,1.0992810726165771,-0.12315671145915985,1.0082460641860962,0.022269990295171738,1.0693809986114502,-0.03253845497965813,0.8474229574203491,0.015761977061629295,0.8768438696861267,-0.03556542098522186,0.8903423547744751
thermos_full⁠3.m4a,thermos,full,401.72222011635864,347.7347064523502,2626.69043851145,713.9468173321449,0.02378186024725437,0.014250132255256176,0.19192131460970463,0.08690503559292995,-274.60418701171875,172.482666015625,83.15359497070312,29.30488395690918,-20.326522827148438,24.015092849731445,19.825035095214844,9.447688102722168,-31.83985137939453,16.170440673828125,20.37790298461914,7.542840480804443,0.7033906579017639,11.133424758911133,-6.808202266693115,7.335575580596924,-17.543621063232422,14.6386079788208,20.200302124023438,7.503138542175293,1.3231120109558105,8.615076065063477,4.453167915344238,7.706062316894531,-0.5863552093505859,11.015281677246094,2.153093099594116,6.070911884307861,0.014844129793345928,2.816948413848877,-0.33126896619796753,1.9304351806640625,0.07479583472013474,1.7009472846984863,-0.18134154379367828,1.524616003036499,0.08274658769369125,1.2492915391921997,-0.09277474135160446,1.1397886276245117,-0.023654673248529434,1.151065468788147,-0.11296475678682327,1.0973948240280151,0.015247568488121033,1.0323179960250854,-0.08955046534538269,0.9608044624328613,0.02557937614619732,1.051274299621582,0.08297374844551086,1.0289851427078247
thermos_full⁠4.m4a,thermos,full,399.92549355280323,342.1174385907365,2725.2014829132586,552.7441825471572,0.025130752474069595,0.015124998055398464,0.19138865427927929,0.08220167363851896,-289.7698059082031,209.4673309326172,72.63020324707031,19.154552459716797,-21.456350326538086,24.511301040649414,18.469358444213867,11.734611511230469,-30.435876846313477,25.039865493774414,14.674473762512207,9.772700309753418,1.7647615671157837,12.514936447143555,-7.7337327003479,9.810657501220703,-15.924330711364746,15.296283721923828,14.870223045349121,8.418102264404297,0.25367242097854614,5.4057111740112305,0.32004010677337646,6.720609664916992,3.978055953979492,5.910070896148682,2.6116979122161865,8.10360336303711,0.16370145976543427,2.5817136764526367,-0.3366476595401764,1.9140106439590454,0.08001119643449783,1.703857660293579,-0.19146323204040527,1.4649853706359863,0.01545181404799223,1.3429034948349,-0.07750798016786575,1.2569185495376587,-0.08097220957279205,1.253230094909668,-0.21193957328796387,1.01325261592865,0.04055776819586754,1.0044714212417603,-0.01746443286538124,0.871470034122467,0.033064160495996475,1.015586018562317,0.04374196380376816,0.9079398512840271
thermos_full⁠5.m4a,thermos,full,462.3626718803512,276.74962592937123,2706.846429721327,670.8795183086374,0.02334093488752842,0.012194601818919182,0.19930277979651162,0.08203457971150971,-272.6252136230469,187.0779266357422,74.47721862792969,25.165800094604492,-22.77809715270996,24.897113800048828,22.482221603393555,8.255512237548828,-31.592830657958984,21.41989517211914,11.935190200805664,8.590826988220215,1.798006534576416,8.737688064575195,-5.561716556549072,8.584378242492676,-16.611499786376953,12.655580520629883,13.908791542053223,6.317238807678223,-2.0231845378875732,9.430773735046387,2.441185474395752,7.035800457000732,7.918615341186523,6.569120407104492,2.755427598953247,7.973343849182129,0.1949157565832138,3.1296632289886475,-0.3942129909992218,1.9535807371139526,0.03555164858698845,1.3699111938476562,-0.24597063660621643,1.855576992034912,-0.017378458753228188,1.3334721326828003,-0.10829547792673111,1.347394347190857,-0.01644977740943432,1.182592511177063,-0.17509537935256958,1.0981801748275757,0.06053520739078522,1.0032622814178467,-0.050980065017938614,1.00498628616333,0.03328157588839531,0.9842426776885986,0.03053751215338707,0.8722319602966309
thermos_half⁠1.m4a,thermos,half,441.222472701619,498.6545981765917,2137.4891926502837,876.50639544347,0.0230682585388422,0.0173344649374485,0.137248367228836,0.08778922622886509,-319.58123779296875,197.05734252929688,94.76800537109375,33.094390869140625,-11.623669624328613,28.133974075317383,19.633682250976562,13.274211883544922,-16.658069610595703,19.711772918701172,13.778276443481445,8.865610122680664,1.8943672180175781,16.4888973236084,-2.7160682678222656,7.484294414520264,1.3673399686813354,7.14387321472168,15.330747604370117,8.03964900970459,-3.437375783920288,12.993964195251465,6.6709489822387695,9.112000465393066,1.0801541805267334,9.510091781616211,2.549844980239868,7.461813926696777,0.2428005337715149,3.5316503047943115,-0.27764514088630676,2.4063327312469482,0.034705065190792084,1.6347784996032715,-0.19257286190986633,1.5719372034072876,0.03656093031167984,1.396575689315796,-0.00789630226790905,1.6627382040023804,0.020085813477635384,1.2194385528564453,0.004494101740419865,1.399582028388977,0.07204592972993851,1.2241379022598267,-0.13419553637504578,1.2235586643218994,-0.12199299782514572,0.99700927734375,-0.16574613749980927,1.4411689043045044
thermos_half⁠2.m4a,thermos,half,498.35075796280285,541.9157967378171,2485.5414307969227,716.1126157732089,0.020797934383153915,0.01598263718187809,0.15640496351047903,0.08741898011908465,-331.8879089355469,221.8367156982422,79.16209411621094,27.645055770874023,-18.017974853515625,28.01186752319336,12.836817741394043,9.085101127624512,-18.825496673583984,22.95456886291504,14.341384887695312,9.008671760559082,-1.6594293117523193,15.574674606323242,-0.7519637942314148,7.891532897949219,-0.06960566341876984,8.624893188476562,11.214794158935547,7.9292802810668945,-3.9093635082244873,9.542691230773926,0.34630918502807617,6.499033451080322,-0.14505809545516968,7.71280574798584,3.246742010116577,9.101883888244629,0.40878286957740784,3.374851942062378,-0.3306626081466675,2.4298062324523926,-0.03448333218693733,1.6140025854110718,-0.2996947169303894,1.8310799598693848,0.005607153754681349,1.2784452438354492,-0.04360027611255646,1.453521728515625,-0.00016585938283242285,1.11008620262146,0.030943628400564194,1.1903315782546997,0.11164401471614838,1.2917139530181885,-0.09888511151075363,1.0250781774520874,-0.0312626026570797,1.0720179080963135,-0.02519076131284237,0.9489357471466064
thermos_half⁠3.m4a,thermos,half,418.67178062781096,502.0308033114804,2110.3194902698497,760.1750931012358,0.021896706894040108,0.016333164647221565,0.13087930484693877,0.08259617598868886,-327.17327880859375,200.80642700195312,99.1340103149414,37.37677001953125,-16.290231704711914,28.271671295166016,12.253861427307129,9.16996955871582,-14.232958793640137,19.919675827026367,13.70524787902832,7.73156213760376,-1.2085261344909668,13.45526123046875,-3.367316961288452,7.9374003410339355,1.053245186805725,7.362312316894531,13.744741439819336,9.83853816986084,-1.7561348676681519,10.040862083435059,4.287592887878418,9.183918952941895,2.3047449588775635,8.81318187713623,2.709024429321289,10.058207511901855,0.35845860838890076,3.865887403488159,-0.28686362504959106,2.772845983505249,-0.039501264691352844,1.6128883361816406,-0.25841549038887024,1.4600627422332764,0.06912209838628769,1.333012342453003,0.017242781817913055,1.508270502090454,0.008647914044559002,1.2065417766571045,-0.04204592481255531,1.0692554712295532,0.11798461526632309,1.1688352823257446,-0.06323990225791931,1.4654499292373657,-0.03151407837867737,1.1624994277954102,-0.05486959218978882,1.174627423286438
thermos_half⁠4.m4a,thermos,half,408.62392949567135,352.245505868149,2491.1590544503388,729.4924773637644,0.01633763127028942,0.01198736485093832,0.16907664331896552,0.0871333375621149,-340.8974914550781,193.4698028564453,83.98800659179688,28.651735305786133,-8.727432250976562,26.960851669311523,22.377933502197266,9.262012481689453,-26.15090560913086,20.84333610534668,11.976444244384766,13.752190589904785,4.5188822746276855,14.733175277709961,-6.1253509521484375,8.30184268951416,-3.642899751663208,10.162066459655762,15.645727157592773,9.940052032470703,-2.4580078125,9.2393217086792,4.430323123931885,6.707544326782227,-1.857903242111206,12.196691513061523,3.654874086380005,7.251994609832764,0.12406411021947861,2.9301788806915283,-0.45005419850349426,2.830909252166748,0.10100417584180832,1.932699203491211,-0.26802170276641846,1.947196364402771,0.14611296355724335,1.4342888593673706,0.07892175763845444,1.7603332996368408,0.004450844135135412,1.2309849262237549,-0.19481085240840912,1.014528751373291,0.033625174313783646,1.4205268621444702,-0.13296368718147278,0.9412870407104492,-0.003209717571735382,1.1127009391784668,0.05607840418815613,1.1419999599456787
thermos_half⁠5.m4a,thermos,half,432.33308299082,534.3570145281192,2364.7229695892597,764.4206373309886,0.022790560498833656,0.020752033218741417,0.1456887637867647,0.09420069390379067,-340.8526306152344,224.53961181640625,80.03067779541016,28.111711502075195,-11.517724990844727,32.820491790771484,18.497060775756836,9.41736888885498,-15.27539348602295,23.691471099853516,12.010056495666504,11.014083862304688,-1.0292882919311523,15.639211654663086,-0.582278311252594,7.610446929931641,-0.7813237905502319,7.653687953948975,12.181203842163086,8.686628341674805,-5.317083358764648,10.367843627929688,3.5256524085998535,7.650355815887451,1.892270803451538,7.711086750030518,3.3191721439361572,9.028276443481445,0.4015880823135376,3.296407461166382,-0.27064183354377747,2.6353414058685303,0.01422690786421299,1.6733918190002441,-0.30378076434135437,2.0659451484680176,0.01094606053084135,1.459294080734253,-0.06584684550762177,1.501042366027832,0.0009856560500338674,1.357010841369629,-0.02415185607969761,1.127258539199829,0.11553804576396942,0.9951680898666382,-0.12990863621234894,1.0193482637405396,-0.04995604604482651,1.2131965160369873,-0.06908836960792542,1.0960609912872314
thin_plastic_full1.m4a,thin_plastic,full,369.4645374175501,468.22363147635866,2446.212013519952,458.0947332850639,0.01787370815873146,0.012774376198649406,0.14664492849576272,0.06511847004347056,-342.95294189453125,211.80177307128906,79.52435302734375,18.393985748291016,-28.45042610168457,30.10945701599121,22.227807998657227,8.250248908996582,-7.464838981628418,15.731729507446289,16.375967025756836,8.071903228759766,-5.27468204498291,14.065730094909668,-10.792781829833984,15.302659034729004,-12.111332893371582,13.861345291137695,11.873945236206055,8.104430198669434,-0.08224445581436157,7.842639446258545,6.8501787185668945,5.337724685668945,4.433717727661133,4.860727787017822,1.90609610080719,5.601823329925537,0.22838807106018066,2.5853168964385986,-0.18546584248542786,1.8951756954193115,0.014551019296050072,1.310231328010559,-0.07142141461372375,1.2705878019332886,0.010282797738909721,1.2938628196716309,-0.08197903633117676,1.1449414491653442,-0.03821974992752075,1.0608984231948853,-0.06681320816278458,1.2545976638793945,0.031542081385850906,0.9987410306930542,-0.010492212139070034,0.9409023523330688,0.013353337533771992,0.8798896074295044,0.003886900143697858,0.7143812775611877
thin_plastic_full2.m4a,thin_plastic,full,320.19868130958355,334.810113943806,2806.6657798998717,343.2782221856141,0.014675579965114594,0.013122179545462132,0.19053218928912213,0.05706613983229096,-367.80413818359375,208.37930297851562,70.95185852050781,15.741347312927246,-33.006813049316406,22.749343872070312,22.07737922668457,7.866849899291992,-17.324438095092773,13.682340621948242,13.148703575134277,7.389012336730957,-2.7792608737945557,7.152312278747559,-4.76931619644165,14.502739906311035,-7.591790676116943,10.75356674194336,13.116408348083496,5.397588729858398,-2.9155001640319824,7.9272661209106445,8.795025825500488,4.431722640991211,4.523963928222656,5.593210697174072,2.374282121658325,4.557930946350098,0.2253246158361435,2.1487483978271484,-0.26791587471961975,1.3598753213882446,0.06496524065732956,1.098276138305664,-0.06291111558675766,1.1537697315216064,0.034576475620269775,1.110532283782959,-0.062535859644413,0.806739866733551,-0.05900736153125763,0.9376738667488098,-0.08089827001094818,0.8709563612937927,0.037794310599565506,0.7698403596878052,-0.06383881717920303,0.7482683062553406,0.0298934243619442,0.7059049606323242,-0.025508735328912735,0.7247363924980164
thin_plastic_full3.m4a,thin_plastic,full,471.75138555176426,505.40232413480453,2646.658098530866,377.7141017584183,0.020517555996775627,0.01372783537954092,0.17852084327290077,0.061132930170603464,-306.1945495605469,182.07643127441406,72.37814331054688,18.765260696411133,-35.24931335449219,22.497777938842773,20.524856567382812,9.732247352600098,-8.147210121154785,16.195775985717773,14.7883882522583,9.647465705871582,-9.77877140045166,11.34238338470459,-8.51770305633545,13.819726943969727,-11.648335456848145,13.086203575134277,9.633414268493652,7.313557147979736,-1.7140575647354126,7.420526504516602,7.787119388580322,7.884037017822266,5.206789970397949,5.364570140838623,1.8777049779891968,7.615078449249268,0.3389439880847931,2.4923524856567383,-0.0915772095322609,2.8192331790924072,0.1286279857158661,1.5515192747116089,0.0025040283799171448,1.3269643783569336,0.05163891613483429,1.5329393148422241,-0.07747946679592133,1.8832613229751587,-0.03524984046816826,1.1217305660247803,-0.06607003509998322,1.1504384279251099,-0.013633031398057938,1.016503095626831,0.022957364097237587,0.9436535239219666,-0.002388360910117626,0.9572429060935974,-0.012694192118942738,0.9120767712593079
thin_plastic_full4.m4a,thin_plastic,full,403.8972533798513,363.88360206029256,2615.7100434306903,524.3038714067038,0.020056361332535744,0.011583933606743813,0.1798955353213028,0.0795160138055697,-300.078857421875,187.89393615722656,74.89859008789062,19.31355094909668,-26.564823150634766,27.544097900390625,26.173721313476562,9.107325553894043,-15.27391242980957,13.948217391967773,17.272783279418945,7.569693088531494,-7.368534564971924,11.525435447692871,-12.913514137268066,11.005434036254883,-9.277766227722168,9.503596305847168,10.071252822875977,6.9803876876831055,-1.6706100702285767,7.283902645111084,10.143869400024414,5.375774383544922,2.996577262878418,5.057626724243164,1.9368441104888916,5.730739116668701,0.2095111757516861,2.0726425647735596,-0.16789071261882782,1.7573550939559937,0.11053042113780975,1.1794800758361816,-0.06383564323186874,1.1275153160095215,0.07594454288482666,1.2401807308197021,-0.03414185717701912,0.9996077418327332,-0.039855316281318665,0.9662643671035767,-0.06789983808994293,0.9917969107627869,0.02175883762538433,0.9987363815307617,-0.05073832347989082,0.9686834812164307,0.006034209858626127,0.7956809401512146,-0.0005389032303355634,0.7868968844413757
thin_plastic_full5.m4a,thin_plastic,full,405.3387442320896,376.13996321104617,2487.5412454998873,502.2789119582077,0.019745469093322754,0.014740070328116417,0.16617707283266128,0.08445777391863486,-325.6382141113281,197.77584838867188,81.00694274902344,20.409122467041016,-24.5383358001709,26.27753257751465,17.766845703125,10.860480308532715,-14.5291166305542,16.155765533447266,13.223258018493652,7.768095016479492,-0.27899783849716187,12.044363975524902,-6.5752716064453125,10.796342849731445,-9.420701026916504,11.330080032348633,10.444172859191895,6.54560661315918,-2.9302592277526855,6.278641700744629,7.642764091491699,6.0941572189331055,3.7276418209075928,5.527257442474365,1.0538746118545532,7.580448627471924,0.2921665608882904,2.31014347076416,-0.1209668219089508,1.6940830945968628,0.13884250819683075,1.0840377807617188,0.007047899533063173,1.3029288053512573,-0.016898958012461662,1.1466771364212036,-0.09743713587522507,1.138612151145935,-0.017816612496972084,0.9300060272216797,-0.04490881413221359,1.042669415473938,-0.006698653567582369,0.8143258690834045,-0.01155155710875988,0.899064302444458,0.014667016454041004,0.8907499313354492,0.009138494729995728,0.7918968796730042
thin_plastic_half1.m4a,thin_plastic,half,424.7836538665436,333.4448815081336,2460.3258174400416,574.6985687184863,0.017497630789875984,0.01440456137061119,0.15934008907004832,0.08704555263188198,-345.6505126953125,204.8069305419922,81.1626968383789,26.00588607788086,-28.166006088256836,30.31940460205078,19.33869171142578,6.675103664398193,-13.210763931274414,14.772323608398438,14.249316215515137,6.889529705047607,-2.2778284549713135,9.91075325012207,-6.118697166442871,10.579353332519531,-9.390764236450195,8.958066940307617,9.473611831665039,8.482145309448242,-2.537661552429199,5.2296462059021,7.638186931610107,9.260832786560059,-1.2640314102172852,6.75014066696167,3.0661728382110596,5.295079231262207,0.354957640171051,2.509138345718384,-0.2796156406402588,1.718076229095459,0.042794857174158096,0.8895383477210999,-0.09043829143047333,1.2025388479232788,0.07096192985773087,1.2151137590408325,-0.02633805200457573,0.9723725318908691,-0.03495064377784729,0.9284367561340332,-0.07650945335626602,0.6986935138702393,0.056775059551000595,0.8066709637641907,-0.046439703553915024,0.6929963231086731,0.04812343046069145,0.8054320812225342,0.03391746059060097,0.8497843146324158
thin_plastic_half2.m4a,thin_plastic,half,490.3172954975839,557.749446593953,2283.0661482001037,683.1929309477065,0.012254246510565281,0.009603491052985191,0.13415387033045978,0.0789501841369605,-363.6884460449219,182.81536865234375,89.37364196777344,29.68682098388672,-24.44423484802246,32.52168273925781,17.23456573486328,14.060004234313965,-11.984857559204102,12.927812576293945,25.097572326660156,6.445236682891846,3.455704689025879,10.77502727508545,-3.5394399166107178,8.104447364807129,-5.586372375488281,8.753711700439453,6.101324558258057,7.512744903564453,-9.091052055358887,7.2146100997924805,3.474017381668091,6.364696502685547,-3.80751895904541,6.9890947341918945,2.9414961338043213,7.508085250854492,-0.07965059578418732,3.742210626602173,-0.41479870676994324,2.620962619781494,0.10698983818292618,1.5751349925994873,-0.130524680018425,1.6218125820159912,-0.009891264140605927,1.0727872848510742,-0.1652384102344513,1.4681384563446045,0.0016723336884751916,1.041156530380249,-0.027385292574763298,1.0104644298553467,0.06180635094642639,1.2537055015563965,-0.08341929316520691,0.9936399459838867,-0.03128386661410332,1.0124644041061401,-0.11038598418235779,0.685093879699707
thin_plastic_half3.m4a,thin_plastic,half,665.386687454835,651.1887695941452,2247.9571523658465,732.0890620956123,0.01409168355166912,0.008311012759804726,0.13443927375637754,0.06997071185106625,-324.9287414550781,160.25164794921875,93.51236724853516,33.875431060791016,-20.615097045898438,36.74011993408203,14.123275756835938,11.148513793945312,-8.308187484741211,9.649438858032227,27.269865036010742,9.080548286437988,-1.362321138381958,9.727389335632324,-5.036774158477783,11.977441787719727,-7.841102600097656,12.010679244995117,11.639248847961426,7.648962497711182,-5.923664093017578,11.725767135620117,4.588062286376953,7.614529609680176,-4.787878513336182,7.574737548828125,2.7460670471191406,8.042460441589355,0.0819525346159935,3.7912914752960205,-0.3869098722934723,2.649766445159912,-0.03881065174937248,1.4883999824523926,-0.09320948272943497,1.4655367136001587,0.09137681126594543,1.1585196256637573,-0.12853989005088806,1.1426270008087158,0.011991230770945549,1.2390426397323608,-0.09832973033189774,1.0246808528900146,0.06010399013757706,1.0815573930740356,-0.13697275519371033,1.2249925136566162,-0.04706726223230362,1.1098653078079224,-0.10073292255401611,0.9767484664916992
thin_plastic_half4.m4a,thin_plastic,half,522.5818054936371,580.9357910582831,2286.0273349314157,761.1958045680174,0.013740729540586472,0.009325411170721054,0.13616842196132597,0.07148262735458426,-339.2455139160156,183.7459716796875,89.99497985839844,35.3316764831543,-31.254074096679688,29.19484519958496,14.172212600708008,11.987194061279297,-5.515130996704102,11.058967590332031,23.972755432128906,10.265417098999023,1.1650691032409668,12.944310188293457,0.8561636805534363,9.055171966552734,-8.042596817016602,8.242825508117676,7.31770658493042,9.491530418395996,-3.751420259475708,11.475308418273926,3.3690826892852783,6.565278053283691,-3.2822299003601074,8.120244026184082,2.965080738067627,9.200251579284668,0.027356289327144623,3.9526114463806152,-0.41253018379211426,3.1697068214416504,-0.0001732051750877872,1.9278494119644165,-0.1339603215456009,1.4308316707611084,0.09140326827764511,1.4028916358947754,-0.2146700918674469,1.2117087841033936,0.0658470094203949,1.103097915649414,-0.04969121143221855,1.135218620300293,-0.006390065886080265,1.2609690427780151,-0.1501961201429367,1.1180208921432495,-0.10080444812774658,0.877467691898346,-0.12328760325908661,1.1493951082229614
thin_plastic_half5.m4a,thin_plastic,half,606.2965695927805,550.422222264626,2175.954394810007,861.0792335686734,0.015553242526948452,0.012570954859256744,0.13528682408707865,0.0848346206487512,-343.6534118652344,181.6726531982422,93.0754165649414,38.59437942504883,-18.306119918823242,42.41358947753906,16.868255615234375,8.390523910522461,-13.463277816772461,13.800912857055664,20.98503875732422,9.568052291870117,2.4063291549682617,7.307804584503174,-4.171257495880127,10.774879455566406,-6.869351863861084,11.18709945678711,8.5889892578125,11.27434253692627,0.34313005208969116,11.477685928344727,7.309185028076172,9.577661514282227,-4.657742023468018,6.8684821128845215,2.3662374019622803,6.527907848358154,-0.18444643914699554,3.5266716480255127,-0.6840174198150635,2.1776833534240723,-0.04671674966812134,1.25205659866333,0.010865308344364166,1.5997154712677002,0.13311637938022614,1.4905478954315186,0.022461451590061188,1.1663377285003662,0.06205475330352783,1.2860716581344604,-0.02208952233195305,1.0005587339401245,-0.009445508942008018,1.046854019165039,-0.05066176876425743,0.9675639867782593,0.003889193758368492,1.025328278541565,-0.0653960257768631,0.9972655177116394
‏glass_full1.m4a,glass,full,519.9613179599859,509.33216223814577,2585.005180777732,403.2781382938347,0.026590829715132713,0.013727966696023941,0.1624229029605263,0.051711286838324,-247.50086975097656,174.28173828125,74.72058868408203,17.635942459106445,-32.04866027832031,27.48574447631836,14.725889205932617,7.925421714782715,-15.289673805236816,14.18483829498291,18.784570693969727,8.822789192199707,6.190962791442871,10.31773567199707,3.7507247924804688,6.372514724731445,-8.070631980895996,8.682764053344727,7.10039758682251,6.060640335083008,-6.950623989105225,7.714535236358643,1.3041831254959106,6.82169771194458,-6.530226707458496,6.738223075866699,1.35951566696167,4.074831485748291,0.19845660030841827,2.5323121547698975,-0.13543440401554108,1.5787774324417114,0.04175690934062004,1.1224385499954224,-0.06704101711511612,1.1818445920944214,0.016534004360437393,1.1384950876235962,-0.035730991512537,1.0069636106491089,-0.022422218695282936,0.9547356367111206,-0.07049013674259186,0.9369120597839355,0.01143445260822773,0.8508906960487366,-0.00537390960380435,0.9158601760864258,-0.01582282967865467,0.9198989868164062,-0.01819380186498165,0.8535592555999756
‏glass_full2.m4a,glass,full,677.1891417819643,563.0399887589838,2542.305727051122,586.8823281230843,0.026288039982318878,0.011366279795765877,0.1754914081742611,0.05951167817909785,-237.1103515625,142.7935028076172,80.17119598388672,22.97894859313965,-29.593656539916992,26.339567184448242,19.61972427368164,9.933249473571777,-18.1766300201416,16.752178192138672,26.609357833862305,9.964428901672363,7.359524250030518,10.989472389221191,1.1034022569656372,8.156595230102539,-7.470338821411133,7.538780212402344,7.53326940536499,6.533135890960693,-15.25972843170166,11.562860488891602,0.8986868858337402,7.411109924316406,-5.9553608894348145,5.612091541290283,1.273581624031067,4.7802324295043945,0.13532747328281403,2.5086638927459717,-0.15011510252952576,1.7352510690689087,0.013152409344911575,1.1706832647323608,-0.09321090579032898,1.3994520902633667,0.011156044900417328,1.0445328950881958,-0.043687913566827774,1.1233794689178467,-0.01548556424677372,1.193968653678894,-0.03419482335448265,0.9808210134506226,0.025804171338677406,0.9525667428970337,-0.05825607851147652,1.0148746967315674,-0.020176267251372337,0.8898605108261108,-0.03892587870359421,0.8586911559104919
